sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinus_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,Ecological Notes,Processing Notes
010_Win_6_Chlamax_17m_03-2,0,0,0,0,3,122,2,202210,20221016,DL,1,RREAS,2,CTD,1,17,2000,1400 - 2000,73.3 55.0,2210RL_010,10,6,35.48039167,-120.38518,,
010_Win_6_Chlamax_17m_03-3,0,0,0,0,3,122,3,202210,20221016,DL,1,RREAS,2,CTD,1,17,2000,1400 - 2000,73.3 55.0,2210RL_010,10,6,35.48039167,-120.38518,,
010_Win_8_10m_01,0,0,0,0,1,115,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_01-1,0,0,0,0,1,115,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_01-2,0,0,0,0,1,115,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_02,0,0,0,0,2,116,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_02-2,0,0,0,0,2,116,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_02-3,0,0,0,0,2,116,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_03,0,0,0,0,3,117,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_03-2,0,0,0,0,3,117,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
010_Win_8_10m_03-3,0,0,0,0,3,117,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,,
011_GEM_1_515m,0,0,0,0,1,137,1,202210,20221016,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,73.3 52.1,2210RL_011,11,1,35.57421833,-120.5827717,,
011_GEM_1_515m-2,0,0,0,0,1,137,2,202210,20221016,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,73.3 52.1,2210RL_011,11,1,35.57421833,-120.5827717,,
011_GEM_1_515m-3,0,0,0,0,1,137,3,202210,20221016,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,73.3 52.1,2210RL_011,11,1,35.57421833,-120.5827717,,
011_GEM_2_170m,0,0,0,0,1,132,1,202210,20221016,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,73.3 52.1,2210RL_011,11,2,35.57421833,-120.5827717,,
011_GEM_2_170m-2,0,0,0,0,1,132,2,202210,20221016,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,73.3 52.1,2210RL_011,11,2,35.57421833,-120.5827717,,
011_GEM_2_170m-3,0,0,0,0,1,132,3,202210,20221016,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,73.3 52.1,2210RL_011,11,2,35.57421833,-120.5827717,,
011_GEM_3_100m,0,0,0,0,1,124,1,202210,20221016,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,73.3 52.1,2210RL_011,11,3,35.57421833,-120.5827717,,
011_GEM_3_100m-2,0,0,0,0,1,124,2,202210,20221016,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,73.3 52.1,2210RL_011,11,3,35.57421833,-120.5827717,,
011_GEM_3_100m-3,0,0,0,0,1,124,3,202210,20221016,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,73.3 52.1,2210RL_011,11,3,35.57421833,-120.5827717,,
011_GEM_5_Chlamax_18m,0,0,0,0,1,133,1,202210,20221016,DL,1,GEMCAP,1,CTD,1,18,1000,800 - 1000,73.3 52.1,2210RL_011,11,5,35.57421833,-120.5827717,,
011_GEM_5_Chlamax_18m-2,0,0,0,0,1,133,2,202210,20221016,DL,1,GEMCAP,1,CTD,1,18,1000,800 - 1000,73.3 52.1,2210RL_011,11,5,35.57421833,-120.5827717,,
011_GEM_5_Chlamax_18m-3,0,0,0,0,1,133,3,202210,20221016,DL,1,GEMCAP,1,CTD,1,18,1000,800 - 1000,73.3 52.1,2210RL_011,11,5,35.57421833,-120.5827717,,
011_GEM_7_10m,0,0,0,0,1,128,1,202210,20221016,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 52.1,2210RL_011,11,7,35.57421833,-120.5827717,,
011_GEM_7_10m-2,0,0,0,0,1,128,2,202210,20221016,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 52.1,2210RL_011,11,7,35.57421833,-120.5827717,,
011_GEM_7_10m-3,0,0,0,0,1,128,3,202210,20221016,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 52.1,2210RL_011,11,7,35.57421833,-120.5827717,,
011_Win_4_100m_01,0,0,0,0,1,125,1,202210,20221016,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_01-1,0,0,0,0,1,125,2,202210,20221016,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_01-2,0,0,0,0,1,125,3,202210,20221016,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_02,0,0,0,0,2,126,1,202210,20221016,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_02-2,0,0,0,0,2,126,2,202210,20221016,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_02-3,0,0,0,0,2,126,3,202210,20221016,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_03,0,0,0,0,3,127,1,202210,20221016,DL,1,RREAS,2,CTD,1,100,1800,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_03-2,0,0,0,0,3,127,2,202210,20221016,DL,1,RREAS,2,CTD,1,100,1800,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_4_100m_03-3,0,0,0,0,3,127,3,202210,20221016,DL,1,RREAS,2,CTD,1,100,1800,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_01,0,0,0,0,1,134,1,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_01-1,0,0,0,0,1,134,2,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_01-2,0,0,0,0,1,134,3,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_02,0,0,0,0,2,135,1,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_02-2,0,0,0,0,2,135,2,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_02-3,0,0,0,0,2,135,3,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_03,0,0,0,0,3,136,1,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_03-2,0,0,0,0,3,136,2,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_6_Chlamax_18m_03-3,0,0,0,0,3,136,3,202210,20221016,DL,1,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,,
011_Win_8_10m_01,0,0,0,0,1,129,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_01-1,0,0,0,0,1,129,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_01-2,0,0,0,0,1,129,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_02,0,0,0,0,2,130,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_02-2,0,0,0,0,2,130,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_02-3,0,0,0,0,2,130,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_03,0,0,0,0,3,131,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_03-2,0,0,0,0,3,131,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
011_Win_8_10m_03-3,0,0,0,0,3,131,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 52.1,2210RL_011,11,8,35.57421833,-120.5827717,,
012_GEM_1_60m,0,0,0,0,1,142,1,202210,20221016,DL,1,GEMCAP,1,CTD,1,60,1000,800 - 1000,73.3 50.0,2210RL_012,12,1,35.63402167,-120.7119117,,
012_GEM_1_60m-2,0,1,1,0,1,142,2,202210,20221016,DL,1,GEMCAP,1,CTD,1,60,1000,800 - 1000,73.3 50.0,2210RL_012,12,1,35.63402167,-120.7119117,,
012_GEM_1_60m-3,0,0,0,0,1,142,3,202210,20221016,DL,1,GEMCAP,1,CTD,1,60,1000,800 - 1000,73.3 50.0,2210RL_012,12,1,35.63402167,-120.7119117,,
012_GEM_3_10m,0,0,0,0,1,138,1,202210,20221016,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 50.0,2210RL_012,12,3,35.63402167,-120.7119117,,
012_GEM_3_10m-2,0,0,0,0,1,138,2,202210,20221016,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 50.0,2210RL_012,12,3,35.63402167,-120.7119117,,
012_GEM_3_10m-3,0,0,0,0,1,138,3,202210,20221016,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 50.0,2210RL_012,12,3,35.63402167,-120.7119117,,
012_Win_2_60m_01,0,0,0,0,1,143,1,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,
012_Win_2_60m_01-1,0,0,0,0,1,143,2,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,
012_Win_2_60m_01-2,0,0,0,0,1,143,3,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,
012_Win_2_60m_02,0,0,0,0,2,144,1,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,
012_Win_2_60m_02-3,0,0,0,0,2,144,2,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,
012_Win_2_60m_03,0,0,0,0,3,145,1,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,"filter touched the metal table, potentially contaminated"
012_Win_2_60m_03-2,0,0,0,0,3,145,2,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,
012_Win_2_60m_03-3,0,0,0,0,3,145,3,202210,20221016,DL,1,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,,
012_Win_4_10m_01,0,0,0,0,1,139,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_01-1,0,0,0,0,1,139,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_01-2,0,0,0,0,1,139,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_02,0,0,0,0,2,140,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_02-2,0,0,0,0,2,140,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_02-3,0,0,0,0,2,140,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_03,0,0,0,0,3,141,1,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_03-2,0,0,0,0,3,141,2,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
012_Win_4_10m_03-3,0,0,0,0,3,141,3,202210,20221016,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,,
013_GEM_1_515m,0,0,0,0,1,158,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 66.7,2210RL_013,13,1,35.65952833,-121.16355,,
013_GEM_1_515m-2,0,0,0,0,1,158,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 66.7,2210RL_013,13,1,35.65952833,-121.16355,,
013_GEM_1_515m-3,0,0,0,0,1,158,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 66.7,2210RL_013,13,1,35.65952833,-121.16355,,
013_GEM_2_170m,0,0,0,0,1,153,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 66.7,2210RL_013,13,2,35.65952833,-121.16355,,
013_GEM_2_170m-2,0,0,0,0,1,153,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 66.7,2210RL_013,13,2,35.65952833,-121.16355,,
013_GEM_2_170m-3,0,0,0,0,1,153,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 66.7,2210RL_013,13,2,35.65952833,-121.16355,,
013_GEM_3_100m,0,0,0,0,1,146,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,70.0 66.7,2210RL_013,13,3,35.65952833,-121.16355,,
013_GEM_3_100m-2,0,0,0,0,1,146,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,70.0 66.7,2210RL_013,13,3,35.65952833,-121.16355,,
013_GEM_3_100m-3,0,0,0,0,1,146,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,70.0 66.7,2210RL_013,13,3,35.65952833,-121.16355,,
013_GEM_5_Chlamax_46m,0,0,0,0,1,154,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,46,1000,800 - 1000,70.0 66.7,2210RL_013,13,5,35.65952833,-121.16355,,
013_GEM_5_Chlamax_46m-2,0,0,0,0,1,154,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,46,1000,800 - 1000,70.0 66.7,2210RL_013,13,5,35.65952833,-121.16355,,
013_GEM_5_Chlamax_46m-3,0,0,0,0,1,154,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,46,1000,800 - 1000,70.0 66.7,2210RL_013,13,5,35.65952833,-121.16355,,
013_GEM_7_10m,0,0,0,0,1,150,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,70.0 66.7,2210RL_013,13,7,35.65952833,-121.16355,,
013_GEM_7_10m-2,0,0,0,0,1,150,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,70.0 66.7,2210RL_013,13,7,35.65952833,-121.16355,,
013_GEM_7_10m-3,0,0,0,0,1,150,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,70.0 66.7,2210RL_013,13,7,35.65952833,-121.16355,,
013_Win_4_100m_01,0,0,0,0,1,147,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,
013_Win_4_100m_01-1,0,0,0,0,1,147,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,
013_Win_4_100m_01-2,0,0,0,0,1,147,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,
013_Win_4_100m_02,0,0,0,0,2,148,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,had some material inside filter after filtering
013_Win_4_100m_02-2,0,0,0,0,2,148,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,had some material inside filter after filtering
013_Win_4_100m_02-3,0,0,0,0,2,148,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,had some material inside filter after filtering
013_Win_4_100m_03,0,0,0,0,3,149,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,
013_Win_4_100m_03-2,0,0,0,0,3,149,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,
013_Win_4_100m_03-3,0,0,0,0,3,149,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,,
013_Win_6_46m_01,0,0,0,0,1,155,1,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_01-1,0,0,0,0,1,155,2,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_01-2,0,0,0,0,1,155,3,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_02,0,0,0,0,2,156,1,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_02-2,0,0,0,0,2,156,2,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_02-3,0,0,0,0,2,156,3,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_03,0,0,0,0,3,157,1,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_03-2,0,0,0,0,3,157,2,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_6_46m_03-3,0,0,0,0,3,157,3,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,,
013_Win_8_10m_01,0,0,0,0,1,151,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,,
013_Win_8_10m_01-1,0,0,0,0,1,151,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,,
013_Win_8_10m_01-2,0,0,0,0,1,151,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,,
013_Win_8_10m_03,0,0,0,0,2,152,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,,
013_Win_8_10m_03-2,0,0,0,0,2,152,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,,
013_Win_8_10m_03-3,0,0,0,0,2,152,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,,
014_GEM_1_515m,0,0,0,0,1,172,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 63.6,2210RL_014,14,1,35.7642,-121.3789217,,
014_GEM_1_515m-1,0,0,0,0,1,172,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 63.6,2210RL_014,14,1,35.7642,-121.3789217,,
014_GEM_1_515m-2,0,0,0,0,1,172,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 63.6,2210RL_014,14,1,35.7642,-121.3789217,,
014_GEM_2_170m,0,0,0,0,1,167,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 63.6,2210RL_014,14,2,35.7642,-121.3789217,,
014_GEM_2_170m-1,1,0,1,2,1,167,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 63.6,2210RL_014,14,2,35.7642,-121.3789217,,
014_GEM_2_170m-2,0,0,0,0,1,167,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 63.6,2210RL_014,14,2,35.7642,-121.3789217,,
014_GEM_3_100m,0,0,0,0,1,159,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,70.0 63.6,2210RL_014,14,3,35.7642,-121.3789217,,
014_GEM_3_100m-1,0,0,0,0,1,159,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,70.0 63.6,2210RL_014,14,3,35.7642,-121.3789217,,
014_GEM_3_100m-2,0,0,0,0,1,159,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,70.0 63.6,2210RL_014,14,3,35.7642,-121.3789217,,
014_GEM_5_Chlamax_46m,0,0,0,0,1,168,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,46,1000,800 - 1000,70.0 63.6,2210RL_014,14,5,35.7642,-121.3789217,,
014_GEM_5_Chlamax_46m-1,0,0,0,0,1,168,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,46,1000,800 - 1000,70.0 63.6,2210RL_014,14,5,35.7642,-121.3789217,,
014_GEM_5_Chlamax_46m-2,0,0,0,0,1,168,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,46,1000,800 - 1000,70.0 63.6,2210RL_014,14,5,35.7642,-121.3789217,,
014_GEM_7_10m,0,0,0,0,1,163,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,70.0 63.6,2210RL_014,14,7,35.7642,-121.3789217,,
014_GEM_7_10m-1,0,0,0,0,1,163,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,70.0 63.6,2210RL_014,14,7,35.7642,-121.3789217,,
014_GEM_7_10m-2,0,0,0,0,1,163,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,70.0 63.6,2210RL_014,14,7,35.7642,-121.3789217,,
014_Win_4_100m_01,0,0,0,0,1,160,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_4_100m_01-1,0,0,0,0,1,160,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_4_100m_01-2,0,0,0,0,1,160,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_4_100m_02,0,0,0,0,2,161,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_4_100m_02-2,0,0,0,0,2,161,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_4_100m_02-3,0,0,0,0,2,161,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_4_100m_03,0,0,0,0,3,162,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_4_100m_03-2,0,0,0,0,3,162,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
