BestTaxon,eDNA Sample ID,Sequence Sample ID,Reads,Marker
Delphinus capensis,013_Win_4_100m_03,013_Win_4_100m_03.2,0,D-loop
Delphinus capensis,013_Win_4_100m_03,013_Win_4_100m_03.3,0,D-loop
Delphinus capensis,013_Win_6_46m_01,013_Win_6_46m_01,0,D-loop
Delphinus capensis,013_Win_6_46m_01,013_Win_6_46m_01.1,0,D-loop
Delphinus capensis,013_Win_6_46m_01,013_Win_6_46m_01.2,0,D-loop
Delphinus capensis,013_Win_6_46m_02,013_Win_6_46m_02,0,D-loop
Delphinus capensis,013_Win_6_46m_02,013_Win_6_46m_02.2,0,D-loop
Delphinus capensis,013_Win_6_46m_02,013_Win_6_46m_02.3,0,D-loop
Delphinus capensis,013_Win_6_46m_03,013_Win_6_46m_03,0,D-loop
Delphinus capensis,013_Win_6_46m_03,013_Win_6_46m_03.2,0,D-loop
Delphinus capensis,013_Win_6_46m_03,013_Win_6_46m_03.3,0,D-loop
Delphinus capensis,013_Win_8_10m_01,013_Win_8_10m_01,0,D-loop
Delphinus capensis,013_Win_8_10m_01,013_Win_8_10m_01.1,0,D-loop
Delphinus capensis,013_Win_8_10m_01,013_Win_8_10m_01.2,0,D-loop
Delphinus capensis,013_Win_8_10m_03,013_Win_8_10m_03,0,D-loop
Delphinus capensis,013_Win_8_10m_03,013_Win_8_10m_03.2,0,D-loop
Delphinus capensis,013_Win_8_10m_03,013_Win_8_10m_03.3,0,D-loop
Delphinus capensis,014_GEM_1_515m,014_GEM_1_515m,0,D-loop
Delphinus capensis,014_GEM_1_515m,014_GEM_1_515m.1,0,D-loop
Delphinus capensis,014_GEM_1_515m,014_GEM_1_515m.2,0,D-loop
Delphinus capensis,014_GEM_2_170m,014_GEM_2_170m,0,D-loop
Delphinus capensis,014_GEM_2_170m,014_GEM_2_170m.1,2,D-loop
Delphinus capensis,014_GEM_2_170m,014_GEM_2_170m.2,0,D-loop
Delphinus capensis,014_GEM_3_100m,014_GEM_3_100m,0,D-loop
Delphinus capensis,014_GEM_3_100m,014_GEM_3_100m.1,0,D-loop
Delphinus capensis,014_GEM_3_100m,014_GEM_3_100m.2,0,D-loop
Delphinus capensis,014_GEM_5_Chlama_46m,014_GEM_5_Chlama_46m,0,D-loop
Delphinus capensis,014_GEM_5_Chlama_46m,014_GEM_5_Chlama_46m.1,0,D-loop
Delphinus capensis,014_GEM_5_Chlama_46m,014_GEM_5_Chlama_46m.2,0,D-loop
Delphinus capensis,014_GEM_7_10m,014_GEM_7_10m,0,D-loop
Delphinus capensis,014_GEM_7_10m,014_GEM_7_10m.1,0,D-loop
Delphinus capensis,014_GEM_7_10m,014_GEM_7_10m.2,0,D-loop
Delphinus capensis,014_Win_4_100m_01,014_Win_4_100m_01,0,D-loop
Delphinus capensis,014_Win_4_100m_01,014_Win_4_100m_01.1,0,D-loop
Delphinus capensis,014_Win_4_100m_01,014_Win_4_100m_01.2,0,D-loop
Delphinus capensis,014_Win_4_100m_02,014_Win_4_100m_02,0,D-loop
Delphinus capensis,014_Win_4_100m_02,014_Win_4_100m_02.2,0,D-loop
Delphinus capensis,014_Win_4_100m_02,014_Win_4_100m_02.3,0,D-loop
Delphinus capensis,014_Win_4_100m_03,014_Win_4_100m_03,0,D-loop
Delphinus capensis,014_Win_4_100m_03,014_Win_4_100m_03.2,0,D-loop
Delphinus capensis,014_Win_4_100m_03,014_Win_4_100m_03.3,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_01,014_Win_6_Chlama_46m_01,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_01,014_Win_6_Chlama_46m_01.1,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_01,014_Win_6_Chlama_46m_01.2,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_02,014_Win_6_Chlama_46m_02,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_02,014_Win_6_Chlama_46m_02.2,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_02,014_Win_6_Chlama_46m_02.3,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_03,014_Win_6_Chlama_46m_03,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_03,014_Win_6_Chlama_46m_03.2,0,D-loop
Delphinus capensis,014_Win_6_Chlama_46m_03,014_Win_6_Chlama_46m_03.3,0,D-loop
Delphinus capensis,014_Win_8_10m_01,014_Win_8_10m_01,0,D-loop
Delphinus capensis,014_Win_8_10m_01,014_Win_8_10m_01.1,0,D-loop
Delphinus capensis,014_Win_8_10m_01,014_Win_8_10m_01.2,0,D-loop
Delphinus capensis,014_Win_8_10m_02,014_Win_8_10m_02,0,D-loop
Delphinus capensis,014_Win_8_10m_02,014_Win_8_10m_02.2,0,D-loop
Delphinus capensis,014_Win_8_10m_02,014_Win_8_10m_02.3,0,D-loop
Delphinus capensis,014_Win_8_10m_03,014_Win_8_10m_03,0,D-loop
Delphinus capensis,014_Win_8_10m_03,014_Win_8_10m_03.2,0,D-loop
Delphinus capensis,014_Win_8_10m_03,014_Win_8_10m_03.3,0,D-loop
Delphinus capensis,015_GEM_1_515m,015_GEM_1_515m,0,D-loop
Delphinus capensis,015_GEM_1_515m,015_GEM_1_515m.2,0,D-loop
Delphinus capensis,015_GEM_1_515m,015_GEM_1_515m.3,0,D-loop
Delphinus capensis,015_GEM_2_170m,015_GEM_2_170m,0,D-loop
Delphinus capensis,015_GEM_2_170m,015_GEM_2_170m.2,0,D-loop
Delphinus capensis,015_GEM_2_170m,015_GEM_2_170m.3,0,D-loop
Delphinus capensis,015_GEM_3_100m,015_GEM_3_100m,0,D-loop
Delphinus capensis,015_GEM_3_100m,015_GEM_3_100m.2,0,D-loop
Delphinus capensis,015_GEM_3_100m,015_GEM_3_100m.3,0,D-loop
Delphinus capensis,015_GEM_5_Chlama_20m,015_GEM_5_Chlama_20m,0,D-loop
Delphinus capensis,015_GEM_5_Chlama_20m,015_GEM_5_Chlama_20m.2,0,D-loop
Delphinus capensis,015_GEM_5_Chlama_20m,015_GEM_5_Chlama_20m.3,0,D-loop
Delphinus capensis,015_GEM_7_10m,015_GEM_7_10m,0,D-loop
Delphinus capensis,015_GEM_7_10m,015_GEM_7_10m.2,0,D-loop
Delphinus capensis,015_GEM_7_10m,015_GEM_7_10m.3,0,D-loop
Delphinus capensis,015_Win_4_100m_01,015_Win_4_100m_01,0,D-loop
Delphinus capensis,015_Win_4_100m_01,015_Win_4_100m_01.1,0,D-loop
Delphinus capensis,015_Win_4_100m_01,015_Win_4_100m_01.2,0,D-loop
Delphinus capensis,015_Win_4_100m_03,015_Win_4_100m_03,0,D-loop
Delphinus capensis,015_Win_4_100m_03,015_Win_4_100m_03.2,0,D-loop
Delphinus capensis,015_Win_4_100m_03,015_Win_4_100m_03.3,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_01,015_Win_6_Chlama_20m_01,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_01,015_Win_6_Chlama_20m_01.1,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_01,015_Win_6_Chlama_20m_01.2,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_02,015_Win_6_Chlama_20m_02,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_02,015_Win_6_Chlama_20m_02.2,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_02,015_Win_6_Chlama_20m_02.3,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_03,015_Win_6_Chlama_20m_03,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_03,015_Win_6_Chlama_20m_03.2,0,D-loop
Delphinus capensis,015_Win_6_Chlama_20m_03,015_Win_6_Chlama_20m_03.3,0,D-loop
Delphinus capensis,015_Win_8_10m_01,015_Win_8_10m_01,0,D-loop
Delphinus capensis,015_Win_8_10m_01,015_Win_8_10m_01.1,0,D-loop
Delphinus capensis,015_Win_8_10m_01,015_Win_8_10m_01.2,0,D-loop
Delphinus capensis,015_Win_8_10m_02,015_Win_8_10m_02,0,D-loop
Delphinus capensis,015_Win_8_10m_02,015_Win_8_10m_02.2,0,D-loop
Delphinus capensis,015_Win_8_10m_02,015_Win_8_10m_02.3,0,D-loop
Delphinus capensis,015_Win_8_10m_03,015_Win_8_10m_03,0,D-loop
Delphinus capensis,015_Win_8_10m_03,015_Win_8_10m_03.2,0,D-loop
Delphinus capensis,015_Win_8_10m_03,015_Win_8_10m_03.3,0,D-loop
Delphinus capensis,016_GEM_1_420m,016_GEM_1_420m,0,D-loop
Delphinus capensis,016_GEM_1_420m,016_GEM_1_420m.2,0,D-loop
Delphinus capensis,016_GEM_1_420m,016_GEM_1_420m.3,0,D-loop
Delphinus capensis,016_GEM_2_170m,016_GEM_2_170m,0,D-loop
Delphinus capensis,016_GEM_2_170m,016_GEM_2_170m.2,0,D-loop
Delphinus capensis,016_GEM_2_170m,016_GEM_2_170m.3,0,D-loop
Delphinus capensis,016_GEM_3_100m,016_GEM_3_100m,0,D-loop
Delphinus capensis,016_GEM_3_100m,016_GEM_3_100m.2,0,D-loop
Delphinus capensis,016_GEM_3_100m,016_GEM_3_100m.3,0,D-loop
Delphinus capensis,016_GEM_4_Chlama_21m,016_GEM_4_Chlama_21m,0,D-loop
Delphinus capensis,016_GEM_4_Chlama_21m,016_GEM_4_Chlama_21m.2,0,D-loop
Delphinus capensis,016_GEM_4_Chlama_21m,016_GEM_4_Chlama_21m.3,0,D-loop
Delphinus capensis,016_GEM_5_5m,016_GEM_5_5m,0,D-loop
Delphinus capensis,016_GEM_5_5m,016_GEM_5_5m.2,1034,D-loop
Delphinus capensis,016_GEM_5_5m,016_GEM_5_5m.3,0,D-loop
Delphinus delphis,001_GEM_11_Chlama_24m,001_GEM_11_Chlama_24m,0,D-loop
Delphinus delphis,001_GEM_11_Chlama_24m,001_GEM_11_Chlama_24m.1,0,D-loop
Delphinus delphis,001_GEM_11_Chlama_24m,001_GEM_11_Chlama_24m.2,0,D-loop
Delphinus delphis,001_GEM_14_10m,001_GEM_14_10m,0,D-loop
Delphinus delphis,001_GEM_14_10m,001_GEM_14_10m.1,0,D-loop
Delphinus delphis,001_GEM_14_10m,001_GEM_14_10m.2,0,D-loop
Delphinus delphis,001_GEM_2_515m,001_GEM_2_515m,0,D-loop
Delphinus delphis,001_GEM_2_515m,001_GEM_2_515m.1,0,D-loop
Delphinus delphis,001_GEM_2_515m,001_GEM_2_515m.2,0,D-loop
Delphinus delphis,001_GEM_4_170m,001_GEM_4_170m,0,D-loop
Delphinus delphis,001_GEM_4_170m,001_GEM_4_170m.1,0,D-loop
Delphinus delphis,001_GEM_4_170m,001_GEM_4_170m.2,0,D-loop
Delphinus delphis,001_GEM_6_100m,001_GEM_6_100m,0,D-loop
Delphinus delphis,001_GEM_6_100m,001_GEM_6_100m.1,0,D-loop
Delphinus delphis,001_GEM_6_100m,001_GEM_6_100m.2,0,D-loop
Delphinus delphis,001_Win_12_Chlama_01,001_Win_12_Chlama_01,0,D-loop
Delphinus delphis,001_Win_12_Chlama_01,001_Win_12_Chlama_01.1,0,D-loop
Delphinus delphis,001_Win_12_Chlama_01,001_Win_12_Chlama_01.2,0,D-loop
Delphinus delphis,001_Win_12_Chlama_02,001_Win_12_Chlama_02,0,D-loop
Delphinus delphis,001_Win_12_Chlama_02,001_Win_12_Chlama_02.2,0,D-loop
Delphinus delphis,001_Win_12_Chlama_02,001_Win_12_Chlama_02.3,0,D-loop
Delphinus delphis,001_Win_12_Chlama_03,001_Win_12_Chlama_03,0,D-loop
Delphinus delphis,001_Win_12_Chlama_03,001_Win_12_Chlama_03.2,0,D-loop
Delphinus delphis,001_Win_12_Chlama_03,001_Win_12_Chlama_03.3,0,D-loop
Delphinus delphis,001_Win_15_10m_01,001_Win_15_10m_01,0,D-loop
Delphinus delphis,001_Win_15_10m_01,001_Win_15_10m_01.1,0,D-loop
Delphinus delphis,001_Win_15_10m_01,001_Win_15_10m_01.2,0,D-loop
Delphinus delphis,001_Win_15_10m_02,001_Win_15_10m_02,0,D-loop
Delphinus delphis,001_Win_15_10m_02,001_Win_15_10m_02.2,0,D-loop
Delphinus delphis,001_Win_15_10m_02,001_Win_15_10m_02.3,0,D-loop
Delphinus delphis,001_Win_15_10m_03,001_Win_15_10m_03,0,D-loop
Delphinus delphis,001_Win_15_10m_03,001_Win_15_10m_03.2,0,D-loop
Delphinus delphis,001_Win_15_10m_03,001_Win_15_10m_03.3,0,D-loop
Delphinus delphis,001_Win_7_100m_01,001_Win_7_100m_01,0,D-loop
Delphinus delphis,001_Win_7_100m_01,001_Win_7_100m_01.1,0,D-loop
Delphinus delphis,001_Win_7_100m_01,001_Win_7_100m_01.2,0,D-loop
Delphinus delphis,001_Win_7_100m_02,001_Win_7_100m_02,0,D-loop
Delphinus delphis,001_Win_7_100m_02,001_Win_7_100m_02.2,0,D-loop
Delphinus delphis,001_Win_7_100m_02,001_Win_7_100m_02.3,0,D-loop
Delphinus delphis,001_Win_7_100m_03,001_Win_7_100m_03,0,D-loop
Delphinus delphis,001_Win_7_100m_03,001_Win_7_100m_03.2,0,D-loop
Delphinus delphis,001_Win_7_100m_03,001_Win_7_100m_03.3,0,D-loop
Delphinus delphis,002_GEM_1_90m,002_GEM_1_90m,0,D-loop
Delphinus delphis,002_GEM_1_90m,002_GEM_1_90m.1,0,D-loop
Delphinus delphis,002_GEM_1_90m,002_GEM_1_90m.2,0,D-loop
Delphinus delphis,002_GEM_3_Chlama_30m,002_GEM_3_Chlama_30m,0,D-loop
Delphinus delphis,002_GEM_3_Chlama_30m,002_GEM_3_Chlama_30m.1,0,D-loop
Delphinus delphis,002_GEM_3_Chlama_30m,002_GEM_3_Chlama_30m.2,0,D-loop
Delphinus delphis,002_GEM_5_10m,002_GEM_5_10m,0,D-loop
Delphinus delphis,002_GEM_5_10m,002_GEM_5_10m.1,0,D-loop
Delphinus delphis,002_GEM_5_10m,002_GEM_5_10m.2,0,D-loop
Delphinus delphis,002_Win_2_90m_01,002_Win_2_90m_01,0,D-loop
Delphinus delphis,002_Win_2_90m_01,002_Win_2_90m_01.1,0,D-loop
Delphinus delphis,002_Win_2_90m_01,002_Win_2_90m_01.2,0,D-loop
Delphinus delphis,002_Win_2_90m_03,002_Win_2_90m_03,0,D-loop
Delphinus delphis,002_Win_2_90m_03,002_Win_2_90m_03.2,0,D-loop
Delphinus delphis,002_Win_2_90m_03,002_Win_2_90m_03.3,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_01,002_Win_4_Chlama_30m_01,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_01,002_Win_4_Chlama_30m_01.1,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_01,002_Win_4_Chlama_30m_01.2,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_02,002_Win_4_Chlama_30m_02,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_02,002_Win_4_Chlama_30m_02.2,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_02,002_Win_4_Chlama_30m_02.3,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_03,002_Win_4_Chlama_30m_03,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_03,002_Win_4_Chlama_30m_03.2,0,D-loop
Delphinus delphis,002_Win_4_Chlama_30m_03,002_Win_4_Chlama_30m_03.3,0,D-loop
Delphinus delphis,002_Win_6_10m_01,002_Win_6_10m_01,0,D-loop
Delphinus delphis,002_Win_6_10m_01,002_Win_6_10m_01.1,0,D-loop
Delphinus delphis,002_Win_6_10m_01,002_Win_6_10m_01.2,0,D-loop
Delphinus delphis,002_Win_6_10m_02,002_Win_6_10m_02,0,D-loop
Delphinus delphis,002_Win_6_10m_02,002_Win_6_10m_02.2,0,D-loop
Delphinus delphis,002_Win_6_10m_02,002_Win_6_10m_02.3,0,D-loop
Delphinus delphis,002_Win_6_10m_03,002_Win_6_10m_03,0,D-loop
Delphinus delphis,002_Win_6_10m_03,002_Win_6_10m_03.2,0,D-loop
Delphinus delphis,002_Win_6_10m_03,002_Win_6_10m_03.3,0,D-loop
Delphinus delphis,003_GEM_1_260m,003_GEM_1_260m,0,D-loop
Delphinus delphis,003_GEM_1_260m,003_GEM_1_260m.1,0,D-loop
Delphinus delphis,003_GEM_1_260m,003_GEM_1_260m.2,0,D-loop
Delphinus delphis,003_GEM_2_170m,003_GEM_2_170m,0,D-loop
Delphinus delphis,003_GEM_2_170m,003_GEM_2_170m.1,0,D-loop
Delphinus delphis,003_GEM_2_170m,003_GEM_2_170m.2,0,D-loop
Delphinus delphis,003_GEM_3_100m,003_GEM_3_100m,0,D-loop
Delphinus delphis,003_GEM_3_100m,003_GEM_3_100m.1,0,D-loop
Delphinus delphis,003_GEM_3_100m,003_GEM_3_100m.2,0,D-loop
Delphinus delphis,003_GEM_5_Chlama_38m,003_GEM_5_Chlama_38m,0,D-loop
Delphinus delphis,003_GEM_5_Chlama_38m,003_GEM_5_Chlama_38m.1,0,D-loop
Delphinus delphis,003_GEM_5_Chlama_38m,003_GEM_5_Chlama_38m.2,0,D-loop
Delphinus delphis,003_GEM_7_10m,003_GEM_7_10m,0,D-loop
Delphinus delphis,003_GEM_7_10m,003_GEM_7_10m.1,0,D-loop
Delphinus delphis,003_GEM_7_10m,003_GEM_7_10m.2,0,D-loop
Delphinus delphis,003_Win_4_100m_01,003_Win_4_100m_01,0,D-loop
Delphinus delphis,003_Win_4_100m_01,003_Win_4_100m_01.1,0,D-loop
Delphinus delphis,003_Win_4_100m_01,003_Win_4_100m_01.2,0,D-loop
Delphinus delphis,003_Win_4_100m_02,003_Win_4_100m_02,0,D-loop
Delphinus delphis,003_Win_4_100m_02,003_Win_4_100m_02.2,0,D-loop
Delphinus delphis,003_Win_4_100m_02,003_Win_4_100m_02.3,0,D-loop
Delphinus delphis,003_Win_4_100m_03,003_Win_4_100m_03,0,D-loop
Delphinus delphis,003_Win_4_100m_03,003_Win_4_100m_03.2,0,D-loop
Delphinus delphis,003_Win_4_100m_03,003_Win_4_100m_03.3,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_01,003_Win_6_Chlama_38m_01,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_01,003_Win_6_Chlama_38m_01.1,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_01,003_Win_6_Chlama_38m_01.2,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_02,003_Win_6_Chlama_38m_02,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_02,003_Win_6_Chlama_38m_02.2,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_02,003_Win_6_Chlama_38m_02.3,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_03,003_Win_6_Chlama_38m_03,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_03,003_Win_6_Chlama_38m_03.2,0,D-loop
Delphinus delphis,003_Win_6_Chlama_38m_03,003_Win_6_Chlama_38m_03.3,0,D-loop
Delphinus delphis,003_Win_8_10m_01,003_Win_8_10m_01,0,D-loop
Delphinus delphis,003_Win_8_10m_01,003_Win_8_10m_01.1,0,D-loop
Delphinus delphis,003_Win_8_10m_01,003_Win_8_10m_01.2,0,D-loop
Delphinus delphis,003_Win_8_10m_02,003_Win_8_10m_02,0,D-loop
Delphinus delphis,003_Win_8_10m_02,003_Win_8_10m_02.3,0,D-loop
Delphinus delphis,003_Win_8_10m_03,003_Win_8_10m_03,0,D-loop
Delphinus delphis,003_Win_8_10m_03,003_Win_8_10m_03.2,0,D-loop
Delphinus delphis,003_Win_8_10m_03,003_Win_8_10m_03.3,0,D-loop
Delphinus delphis,004_GEM_1_80m,004_GEM_1_80m,0,D-loop
Delphinus delphis,004_GEM_1_80m,004_GEM_1_80m.1,0,D-loop
Delphinus delphis,004_GEM_1_80m,004_GEM_1_80m.2,0,D-loop
Delphinus delphis,004_GEM_5_Chlama_17m,004_GEM_5_Chlama_17m,0,D-loop
Delphinus delphis,004_GEM_5_Chlama_17m,004_GEM_5_Chlama_17m.1,0,D-loop
Delphinus delphis,004_GEM_5_Chlama_17m,004_GEM_5_Chlama_17m.2,0,D-loop
Delphinus delphis,004_GEM_7_10m,004_GEM_7_10m,0,D-loop
Delphinus delphis,004_GEM_7_10m,004_GEM_7_10m.1,0,D-loop
Delphinus delphis,004_GEM_7_10m,004_GEM_7_10m.2,0,D-loop
Delphinus delphis,004_Win_2_80m_01,004_Win_2_80m_01,0,D-loop
Delphinus delphis,004_Win_2_80m_01,004_Win_2_80m_01.1,1313,D-loop
Delphinus delphis,004_Win_2_80m_01,004_Win_2_80m_01.2,0,D-loop
Delphinus delphis,004_Win_2_80m_02,004_Win_2_80m_02,0,D-loop
Delphinus delphis,004_Win_2_80m_02,004_Win_2_80m_02.2,0,D-loop
Delphinus delphis,004_Win_2_80m_02,004_Win_2_80m_02.3,0,D-loop
Delphinus delphis,004_Win_2_80m_03,004_Win_2_80m_03,0,D-loop
Delphinus delphis,004_Win_2_80m_03,004_Win_2_80m_03.2,0,D-loop
Delphinus delphis,004_Win_2_80m_03,004_Win_2_80m_03.3,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_01,004_Win_4_Chlama_17m_01,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_01,004_Win_4_Chlama_17m_01.1,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_01,004_Win_4_Chlama_17m_01.2,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_02,004_Win_4_Chlama_17m_02,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_02,004_Win_4_Chlama_17m_02.2,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_02,004_Win_4_Chlama_17m_02.3,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_03,004_Win_4_Chlama_17m_03,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_03,004_Win_4_Chlama_17m_03.2,0,D-loop
Delphinus delphis,004_Win_4_Chlama_17m_03,004_Win_4_Chlama_17m_03.3,0,D-loop
Delphinus delphis,004_Win_8_10m_01,004_Win_8_10m_01,0,D-loop
Delphinus delphis,004_Win_8_10m_01,004_Win_8_10m_01.1,0,D-loop
Delphinus delphis,004_Win_8_10m_01,004_Win_8_10m_01.2,0,D-loop
Delphinus delphis,004_Win_8_10m_02,004_Win_8_10m_02,0,D-loop
Delphinus delphis,004_Win_8_10m_02,004_Win_8_10m_02.2,0,D-loop
Delphinus delphis,004_Win_8_10m_02,004_Win_8_10m_02.3,0,D-loop
Delphinus delphis,004_Win_8_10m_03,004_Win_8_10m_03,0,D-loop
Delphinus delphis,004_Win_8_10m_03,004_Win_8_10m_03.2,0,D-loop
Delphinus delphis,004_Win_8_10m_03,004_Win_8_10m_03.3,0,D-loop
Delphinus delphis,005_GEM_1_380m,005_GEM_1_380m,0,D-loop
Delphinus delphis,005_GEM_1_380m,005_GEM_1_380m.1,0,D-loop
Delphinus delphis,005_GEM_1_380m,005_GEM_1_380m.2,0,D-loop
Delphinus delphis,005_GEM_2_170m,005_GEM_2_170m,0,D-loop
Delphinus delphis,005_GEM_2_170m,005_GEM_2_170m.1,0,D-loop
Delphinus delphis,005_GEM_2_170m,005_GEM_2_170m.2,0,D-loop
Delphinus delphis,005_GEM_3_100m,005_GEM_3_100m,0,D-loop
Delphinus delphis,005_GEM_3_100m,005_GEM_3_100m.1,0,D-loop
Delphinus delphis,005_GEM_3_100m,005_GEM_3_100m.2,0,D-loop
Delphinus delphis,005_GEM_5_Chlama_31m,005_GEM_5_Chlama_31m,0,D-loop
Delphinus delphis,005_GEM_5_Chlama_31m,005_GEM_5_Chlama_31m.1,0,D-loop
Delphinus delphis,005_GEM_5_Chlama_31m,005_GEM_5_Chlama_31m.2,0,D-loop
Delphinus delphis,005_GEM_7_10m,005_GEM_7_10m,0,D-loop
Delphinus delphis,005_GEM_7_10m,005_GEM_7_10m.1,0,D-loop
Delphinus delphis,005_GEM_7_10m,005_GEM_7_10m.2,0,D-loop
Delphinus delphis,005_Win_4_100m_01,005_Win_4_100m_01,0,D-loop
Delphinus delphis,005_Win_4_100m_01,005_Win_4_100m_01.1,0,D-loop
Delphinus delphis,005_Win_4_100m_01,005_Win_4_100m_01.2,0,D-loop
Delphinus delphis,005_Win_4_100m_02,005_Win_4_100m_02,0,D-loop
Delphinus delphis,005_Win_4_100m_02,005_Win_4_100m_02.2,0,D-loop
Delphinus delphis,005_Win_4_100m_02,005_Win_4_100m_02.3,0,D-loop
Delphinus delphis,005_Win_4_100m_03,005_Win_4_100m_03,0,D-loop
Delphinus delphis,005_Win_4_100m_03,005_Win_4_100m_03.2,0,D-loop
Delphinus delphis,005_Win_4_100m_03,005_Win_4_100m_03.3,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_01,005_Win_6_Chlama_31m_01,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_01,005_Win_6_Chlama_31m_01.1,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_01,005_Win_6_Chlama_31m_01.2,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_02,005_Win_6_Chlama_31m_02,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_02,005_Win_6_Chlama_31m_02.2,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_02,005_Win_6_Chlama_31m_02.3,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_03,005_Win_6_Chlama_31m_03,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_03,005_Win_6_Chlama_31m_03.2,0,D-loop
Delphinus delphis,005_Win_6_Chlama_31m_03,005_Win_6_Chlama_31m_03.3,0,D-loop
Delphinus delphis,005_Win_8_10m_01,005_Win_8_10m_01,0,D-loop
Delphinus delphis,005_Win_8_10m_01,005_Win_8_10m_01.1,0,D-loop
Delphinus delphis,005_Win_8_10m_01,005_Win_8_10m_01.2,0,D-loop
Delphinus delphis,005_Win_8_10m_02,005_Win_8_10m_02,0,D-loop
Delphinus delphis,005_Win_8_10m_02,005_Win_8_10m_02.2,0,D-loop
Delphinus delphis,005_Win_8_10m_02,005_Win_8_10m_02.3,0,D-loop
Delphinus delphis,005_Win_8_10m_03,005_Win_8_10m_03,0,D-loop
Delphinus delphis,005_Win_8_10m_03,005_Win_8_10m_03.2,0,D-loop
Delphinus delphis,005_Win_8_10m_03,005_Win_8_10m_03.3,0,D-loop
Delphinus delphis,006_GEM_1_515m,006_GEM_1_515m,0,D-loop
Delphinus delphis,006_GEM_1_515m,006_GEM_1_515m.1,0,D-loop
Delphinus delphis,006_GEM_1_515m,006_GEM_1_515m.2,0,D-loop
Delphinus delphis,006_GEM_2_170m,006_GEM_2_170m,0,D-loop
Delphinus delphis,006_GEM_2_170m,006_GEM_2_170m.2,0,D-loop
Delphinus delphis,006_GEM_2_170m,006_GEM_2_170m.3,0,D-loop
Delphinus delphis,006_GEM_3_100m,006_GEM_3_100m,0,D-loop
Delphinus delphis,006_GEM_3_100m,006_GEM_3_100m.1,0,D-loop
Delphinus delphis,006_GEM_3_100m,006_GEM_3_100m.2,0,D-loop
Delphinus delphis,006_GEM_5_40m,006_GEM_5_40m,0,D-loop
Delphinus delphis,006_GEM_5_40m,006_GEM_5_40m.1,0,D-loop
Delphinus delphis,006_GEM_5_40m,006_GEM_5_40m.2,0,D-loop
Delphinus delphis,006_GEM_7_10m,006_GEM_7_10m,0,D-loop
Delphinus delphis,006_GEM_7_10m,006_GEM_7_10m.1,0,D-loop
Delphinus delphis,006_GEM_7_10m,006_GEM_7_10m.2,0,D-loop
Delphinus delphis,006_Win_4_100m_01,006_Win_4_100m_01,0,D-loop
Delphinus delphis,006_Win_4_100m_01,006_Win_4_100m_01.1,0,D-loop
