sample-id,mm_detect,Bio-rep,unique_biorep,uniqiue_biorep_numeric,Tech-rep,Pool,Cruise,Date_YYYYMMDD,Collection_method,Collection_method_numeric,Collection_device,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,depth_m_ZG,bottle,volume_L_ZG,latitude,longitude,Ecological Notes,Processing Notes
013_Win_6_46m_03-3,0,3,2210RL_01346RREAS3,157,3,BAE02,202210,20221017,RREAS,2,CTD,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,46,6,2,35.65952833,-121.16355,,
013_Win_8_10m_01,0,1,2210RL_01310RREAS1,151,1,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,10,8,2,35.65952833,-121.16355,,
013_Win_8_10m_01-1,0,1,2210RL_01310RREAS1,151,2,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,10,8,2,35.65952833,-121.16355,,
013_Win_8_10m_01-2,0,1,2210RL_01310RREAS1,151,3,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,10,8,2,35.65952833,-121.16355,,
013_Win_8_10m_03,0,2,2210RL_01310RREAS2,152,1,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,10,8,2,35.65952833,-121.16355,,
013_Win_8_10m_03-2,0,2,2210RL_01310RREAS2,152,2,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,10,8,2,35.65952833,-121.16355,,
013_Win_8_10m_03-3,0,2,2210RL_01310RREAS2,152,3,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,10,8,2,35.65952833,-121.16355,,
014_GEM_1_515m,0,1,2210RL_014515GEMCAP1,172,1,BAE02,202210,20221017,GEMCAP,1,CTD,515,1000,800 - 1000,70.0 63.6,2210RL_014,14,515,1,1,35.7642,-121.3789217,,
014_GEM_1_515m-1,0,1,2210RL_014515GEMCAP1,172,2,BAE01,202210,20221017,GEMCAP,1,CTD,515,1000,800 - 1000,70.0 63.6,2210RL_014,14,515,1,1,35.7642,-121.3789217,,
014_GEM_1_515m-2,0,1,2210RL_014515GEMCAP1,172,3,BAE01,202210,20221017,GEMCAP,1,CTD,515,1000,800 - 1000,70.0 63.6,2210RL_014,14,515,1,1,35.7642,-121.3789217,,
014_GEM_2_170m,0,1,2210RL_014170GEMCAP1,167,1,BAE02,202210,20221017,GEMCAP,1,CTD,170,1000,800 - 1000,70.0 63.6,2210RL_014,14,170,2,1,35.7642,-121.3789217,,
014_GEM_2_170m-1,1,1,2210RL_014170GEMCAP1,167,2,BAE01,202210,20221017,GEMCAP,1,CTD,170,1000,800 - 1000,70.0 63.6,2210RL_014,14,170,2,1,35.7642,-121.3789217,,
014_GEM_2_170m-2,0,1,2210RL_014170GEMCAP1,167,3,BAE01,202210,20221017,GEMCAP,1,CTD,170,1000,800 - 1000,70.0 63.6,2210RL_014,14,170,2,1,35.7642,-121.3789217,,
014_GEM_3_100m,0,1,2210RL_014100GEMCAP1,159,1,BAE02,202210,20221017,GEMCAP,1,CTD,100,1000,800 - 1000,70.0 63.6,2210RL_014,14,100,3,1,35.7642,-121.3789217,,
014_GEM_3_100m-1,0,1,2210RL_014100GEMCAP1,159,2,BAE01,202210,20221017,GEMCAP,1,CTD,100,1000,800 - 1000,70.0 63.6,2210RL_014,14,100,3,1,35.7642,-121.3789217,,
014_GEM_3_100m-2,0,1,2210RL_014100GEMCAP1,159,3,BAE01,202210,20221017,GEMCAP,1,CTD,100,1000,800 - 1000,70.0 63.6,2210RL_014,14,100,3,1,35.7642,-121.3789217,,
014_GEM_5_Chlamax_46m,0,1,2210RL_01446GEMCAP1,168,1,BAE02,202210,20221017,GEMCAP,1,CTD,46,1000,800 - 1000,70.0 63.6,2210RL_014,14,46,5,1,35.7642,-121.3789217,,
014_GEM_5_Chlamax_46m-1,0,1,2210RL_01446GEMCAP1,168,2,BAE01,202210,20221017,GEMCAP,1,CTD,46,1000,800 - 1000,70.0 63.6,2210RL_014,14,46,5,1,35.7642,-121.3789217,,
014_GEM_5_Chlamax_46m-2,0,1,2210RL_01446GEMCAP1,168,3,BAE01,202210,20221017,GEMCAP,1,CTD,46,1000,800 - 1000,70.0 63.6,2210RL_014,14,46,5,1,35.7642,-121.3789217,,
014_GEM_7_10m,0,1,2210RL_01410GEMCAP1,163,1,BAE02,202210,20221017,GEMCAP,1,CTD,10,1000,800 - 1000,70.0 63.6,2210RL_014,14,10,7,1,35.7642,-121.3789217,,
014_GEM_7_10m-1,0,1,2210RL_01410GEMCAP1,163,2,BAE01,202210,20221017,GEMCAP,1,CTD,10,1000,800 - 1000,70.0 63.6,2210RL_014,14,10,7,1,35.7642,-121.3789217,,
014_GEM_7_10m-2,0,1,2210RL_01410GEMCAP1,163,3,BAE01,202210,20221017,GEMCAP,1,CTD,10,1000,800 - 1000,70.0 63.6,2210RL_014,14,10,7,1,35.7642,-121.3789217,,
014_Win_4_100m_01,0,1,2210RL_014100RREAS1,160,1,BAE02,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_01-1,0,1,2210RL_014100RREAS1,160,2,BAE01,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_01-2,0,1,2210RL_014100RREAS1,160,3,BAE01,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_02,0,2,2210RL_014100RREAS2,161,1,BAE01,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_02-2,0,2,2210RL_014100RREAS2,161,2,BAE02,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_02-3,0,2,2210RL_014100RREAS2,161,3,BAE02,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_03,0,3,2210RL_014100RREAS3,162,1,BAE01,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_03-2,0,3,2210RL_014100RREAS3,162,2,BAE02,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_4_100m_03-3,0,3,2210RL_014100RREAS3,162,3,BAE02,202210,20221017,RREAS,2,CTD,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,100,4,2,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_01,0,1,2210RL_01446RREAS1,169,1,BAE02,202210,20221017,RREAS,2,CTD,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,2,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_01-1,0,1,2210RL_01446RREAS1,169,2,BAE01,202210,20221017,RREAS,2,CTD,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,2,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_01-2,0,1,2210RL_01446RREAS1,169,3,BAE01,202210,20221017,RREAS,2,CTD,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,2,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_02,0,2,2210RL_01446RREAS2,170,1,BAE01,202210,20221017,RREAS,2,CTD,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,2,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_02-2,0,2,2210RL_01446RREAS2,170,2,BAE02,202210,20221017,RREAS,2,CTD,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,2,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_02-3,0,2,2210RL_01446RREAS2,170,3,BAE02,202210,20221017,RREAS,2,CTD,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,2,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_03,0,3,2210RL_01446RREAS3,171,1,BAE01,202210,20221017,RREAS,2,CTD,46,1400,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,1.4,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_03-2,0,3,2210RL_01446RREAS3,171,2,BAE02,202210,20221017,RREAS,2,CTD,46,1400,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,1.4,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_03-3,0,3,2210RL_01446RREAS3,171,3,BAE02,202210,20221017,RREAS,2,CTD,46,1400,1400 - 2000,70.0 63.6,2210RL_014,14,46,6,1.4,35.7642,-121.3789217,,
014_Win_8_10m_01,0,1,2210RL_01410RREAS1,164,1,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_01-1,0,1,2210RL_01410RREAS1,164,2,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_01-2,0,1,2210RL_01410RREAS1,164,3,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_02,0,2,2210RL_01410RREAS2,165,1,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_02-2,0,2,2210RL_01410RREAS2,165,2,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_02-3,0,2,2210RL_01410RREAS2,165,3,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_03,1,3,2210RL_01410RREAS3,166,1,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_03-2,0,3,2210RL_01410RREAS3,166,2,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
014_Win_8_10m_03-3,0,3,2210RL_01410RREAS3,166,3,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,10,8,2,35.7642,-121.3789217,,
015_GEM_1_515m,0,1,2210RL_015515GEMCAP1,183,1,BAE01,202210,20221017,GEMCAP,1,CTD,515,1000,800 - 1000,68.1 55.9,2210RL_015,15,515,1,1,36.34642,-121.6896133,,
015_GEM_1_515m-2,0,1,2210RL_015515GEMCAP1,183,2,BAE02,202210,20221017,GEMCAP,1,CTD,515,1000,800 - 1000,68.1 55.9,2210RL_015,15,515,1,1,36.34642,-121.6896133,,
015_GEM_1_515m-3,0,1,2210RL_015515GEMCAP1,183,3,BAE02,202210,20221017,GEMCAP,1,CTD,515,1000,800 - 1000,68.1 55.9,2210RL_015,15,515,1,1,36.34642,-121.6896133,,
015_GEM_2_170m,0,1,2210RL_015170GEMCAP1,178,1,BAE01,202210,20221017,GEMCAP,1,CTD,170,1000,800 - 1000,68.1 55.9,2210RL_015,15,170,2,1,36.34642,-121.6896133,,
015_GEM_2_170m-2,0,1,2210RL_015170GEMCAP1,178,2,BAE02,202210,20221017,GEMCAP,1,CTD,170,1000,800 - 1000,68.1 55.9,2210RL_015,15,170,2,1,36.34642,-121.6896133,,
015_GEM_2_170m-3,0,1,2210RL_015170GEMCAP1,178,3,BAE02,202210,20221017,GEMCAP,1,CTD,170,1000,800 - 1000,68.1 55.9,2210RL_015,15,170,2,1,36.34642,-121.6896133,,
015_GEM_3_100m,0,1,2210RL_015100GEMCAP1,173,1,BAE01,202210,20221017,GEMCAP,1,CTD,100,1000,800 - 1000,68.1 55.9,2210RL_015,15,100,3,1,36.34642,-121.6896133,,
015_GEM_3_100m-2,0,1,2210RL_015100GEMCAP1,173,2,BAE02,202210,20221017,GEMCAP,1,CTD,100,1000,800 - 1000,68.1 55.9,2210RL_015,15,100,3,1,36.34642,-121.6896133,,
015_GEM_3_100m-3,0,1,2210RL_015100GEMCAP1,173,3,BAE02,202210,20221017,GEMCAP,1,CTD,100,1000,800 - 1000,68.1 55.9,2210RL_015,15,100,3,1,36.34642,-121.6896133,,
015_GEM_5_Chlamax_20m,0,1,2210RL_01520GEMCAP1,179,1,BAE01,202210,20221017,GEMCAP,1,CTD,20,1000,800 - 1000,68.1 55.9,2210RL_015,15,20,5,1,36.34642,-121.6896133,,
015_GEM_5_Chlamax_20m-2,0,1,2210RL_01520GEMCAP1,179,2,BAE02,202210,20221017,GEMCAP,1,CTD,20,1000,800 - 1000,68.1 55.9,2210RL_015,15,20,5,1,36.34642,-121.6896133,,
015_GEM_5_Chlamax_20m-3,1,1,2210RL_01520GEMCAP1,179,3,BAE02,202210,20221017,GEMCAP,1,CTD,20,1000,800 - 1000,68.1 55.9,2210RL_015,15,20,5,1,36.34642,-121.6896133,,
015_GEM_7_10m,0,1,2210RL_01510GEMCAP1,174,1,BAE01,202210,20221017,GEMCAP,1,CTD,10,1000,800 - 1000,68.1 55.9,2210RL_015,15,10,7,1,36.34642,-121.6896133,,
015_GEM_7_10m-2,0,1,2210RL_01510GEMCAP1,174,2,BAE02,202210,20221017,GEMCAP,1,CTD,10,1000,800 - 1000,68.1 55.9,2210RL_015,15,10,7,1,36.34642,-121.6896133,,
015_GEM_7_10m-3,0,1,2210RL_01510GEMCAP1,174,3,BAE02,202210,20221017,GEMCAP,1,CTD,10,1000,800 - 1000,68.1 55.9,2210RL_015,15,10,7,1,36.34642,-121.6896133,,
015_Win_4_100m_01,1,1,2210RL_01510RREAS1,175,1,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,100,4,2,36.34642,-121.6896133,,
015_Win_4_100m_01-1,0,1,2210RL_01510RREAS1,175,2,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,100,4,2,36.34642,-121.6896133,,
015_Win_4_100m_01-2,0,1,2210RL_01510RREAS1,175,3,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,100,4,2,36.34642,-121.6896133,,
015_Win_4_100m_03,0,2,2210RL_01510RREAS2,176,1,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,100,4,2,36.34642,-121.6896133,,
015_Win_4_100m_03-2,0,2,2210RL_01510RREAS2,176,2,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,100,4,2,36.34642,-121.6896133,,
015_Win_4_100m_03-3,0,2,2210RL_01510RREAS2,176,3,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,100,4,2,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_01,0,1,2210RL_01510RREAS1,175,1,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,2,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_01-1,0,1,2210RL_01510RREAS1,175,2,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,2,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_01-2,0,1,2210RL_01510RREAS1,175,3,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,2,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_02,0,2,2210RL_01520RREAS2,181,1,BAE01,202210,20221017,RREAS,2,CTD,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,2,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_02-2,0,2,2210RL_01520RREAS2,181,2,BAE02,202210,20221017,RREAS,2,CTD,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,2,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_02-3,0,2,2210RL_01520RREAS2,181,3,BAE02,202210,20221017,RREAS,2,CTD,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,2,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_03,0,3,2210RL_01520RREAS3,182,1,BAE01,202210,20221017,RREAS,2,CTD,20,1500,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,1.6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_03-2,0,3,2210RL_01520RREAS3,182,2,BAE02,202210,20221017,RREAS,2,CTD,20,1500,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,1.6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_03-3,0,3,2210RL_01520RREAS3,182,3,BAE02,202210,20221017,RREAS,2,CTD,20,1500,1400 - 2000,68.1 55.9,2210RL_015,15,20,6,1.6,36.34642,-121.6896133,,
015_Win_8_10m_01,0,1,2210RL_01520RREAS1,180,1,BAE02,202210,20221017,RREAS,2,CTD,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_01-1,0,1,2210RL_01520RREAS1,180,2,BAE01,202210,20221017,RREAS,2,CTD,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_01-2,0,1,2210RL_01520RREAS1,180,3,BAE01,202210,20221017,RREAS,2,CTD,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_02,0,2,2210RL_01510RREAS2,176,1,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_02-2,0,2,2210RL_01510RREAS2,176,2,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_02-3,0,2,2210RL_01510RREAS2,176,3,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_03,0,3,2210RL_01510RREAS3,177,1,BAE01,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_03-2,0,3,2210RL_01510RREAS3,177,2,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
015_Win_8_10m_03-3,0,3,2210RL_01510RREAS3,177,3,BAE02,202210,20221017,RREAS,2,CTD,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,10,8,2,36.34642,-121.6896133,,
016_GEM_1_420m,0,1,2210RL_016420GEMCAP1,187,1,BAE01,202210,20221018,GEMCAP,1,CTD,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,420,1,1,33.81013333,-119.8715217,,
016_GEM_1_420m-2,0,1,2210RL_016420GEMCAP1,187,2,BAE02,202210,20221018,GEMCAP,1,CTD,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,420,1,1,33.81013333,-119.8715217,,
016_GEM_1_420m-3,0,1,2210RL_016420GEMCAP1,187,3,BAE02,202210,20221018,GEMCAP,1,CTD,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,420,1,1,33.81013333,-119.8715217,,
016_GEM_2_170m,0,1,2210RL_016170GEMCAP1,185,1,BAE01,202210,20221018,GEMCAP,1,CTD,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,170,2,1,33.81013333,-119.8715217,,
016_GEM_2_170m-2,0,1,2210RL_016170GEMCAP1,185,2,BAE02,202210,20221018,GEMCAP,1,CTD,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,170,2,1,33.81013333,-119.8715217,,
016_GEM_2_170m-3,0,1,2210RL_016170GEMCAP1,185,3,BAE02,202210,20221018,GEMCAP,1,CTD,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,170,2,1,33.81013333,-119.8715217,,
016_GEM_3_100m,0,1,2210RL_016100GEMCAP1,184,1,BAE01,202210,20221018,GEMCAP,1,CTD,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,100,3,1,33.81013333,-119.8715217,,
016_GEM_3_100m-2,0,1,2210RL_016100GEMCAP1,184,2,BAE02,202210,20221018,GEMCAP,1,CTD,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,100,3,1,33.81013333,-119.8715217,,
016_GEM_3_100m-3,0,1,2210RL_016100GEMCAP1,184,3,BAE02,202210,20221018,GEMCAP,1,CTD,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,100,3,1,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m,0,1,2210RL_01621GEMCAP1,186,1,BAE01,202210,20221018,GEMCAP,1,CTD,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,21,4,1,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m-2,0,1,2210RL_01621GEMCAP1,186,2,BAE02,202210,20221018,GEMCAP,1,CTD,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,21,4,1,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m-3,0,1,2210RL_01621GEMCAP1,186,3,BAE02,202210,20221018,GEMCAP,1,CTD,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,21,4,1,33.81013333,-119.8715217,,
016_GEM_5_5m,1,1,2210RL_0165GEMCAP1,188,1,BAE01,202210,20221018,GEMCAP,1,CTD,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,5,1,33.81013333,-119.8715217,,
016_GEM_5_5m-2,1,1,2210RL_0165GEMCAP1,188,2,BAE02,202210,20221018,GEMCAP,1,CTD,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,5,1,33.81013333,-119.8715217,,
016_GEM_5_5m-3,0,1,2210RL_0165GEMCAP1,188,3,BAE02,202210,20221018,GEMCAP,1,CTD,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,5,1,33.81013333,-119.8715217,,
UW1_GEM_01,0,1,Underway_10UW1,189,1,BAE02,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_01-1,0,1,Underway_10UW1,189,2,BAE01,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_01-2,0,1,Underway_10UW1,189,3,BAE01,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_02,0,2,Underway_10UW2,190,1,BAE02,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_02-1,0,2,Underway_10UW2,190,2,BAE01,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_02-2,0,2,Underway_10UW2,190,3,BAE01,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_03,0,3,Underway_10UW3,191,1,BAE02,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_03-1,0,3,Underway_10UW3,191,2,BAE01,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_GEM_03-2,0,3,Underway_10UW3,191,3,BAE01,202210,20221013,UW,3,UW,0,NC,NC,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_01,0,1,Underway_10UW1,189,1,BAE02,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_01-1,0,1,Underway_10UW1,189,2,BAE01,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_01-2,0,1,Underway_10UW1,189,3,BAE01,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_02,0,2,Underway_10UW2,190,1,BAE02,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_02-2,0,2,Underway_10UW2,190,3,BAE01,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_03,0,3,Underway_10UW3,191,1,BAE02,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_03-1,0,3,Underway_10UW3,191,2,BAE01,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW1_Win_03-2,0,3,Underway_10UW3,191,3,BAE01,202210,20221013,UW,3,UW,0,2000,1400 - 2000,NA,Underway_1,17,0,NA,NC,NA,NA,NA,NA
UW2_GEM_01,0,1,Underway_20UW1,192,1,BAE02,202210,20221018,UW,3,UW,0,NC,NC,NA,Underway_2,18,0,1,NC,NA,NA,NA,NA
UW2_GEM_01-1,0,1,Underway_20UW1,192,2,BAE01,202210,20221018,UW,3,UW,0,NC,NC,NA,Underway_2,18,0,1,NC,NA,NA,NA,NA
UW2_GEM_01-2,0,1,Underway_20UW1,192,3,BAE01,202210,20221018,UW,3,UW,0,NC,NC,NA,Underway_2,18,0,1,NC,NA,NA,NA,NA
UW2_GEM_02,0,2,Underway_20UW2,193,1,BAE02,202210,20221018,UW,3,UW,0,NC,NC,NA,Underway_2,18,0,2,NC,NA,NA,NA,NA
UW2_GEM_02-1,0,2,Underway_20UW2,193,2,BAE01,202210,20221018,UW,3,UW,0,NC,NC,NA,Underway_2,18,0,2,NC,NA,NA,NA,NA
UW2_GEM_02-2,0,2,Underway_20UW2,193,3,BAE01,202210,20221018,UW,3,UW,0,NC,NC,NA,Underway_2,18,0,2,NC,NA,NA,NA,NA
UW2_GEM_03,0,3,Underway_20UW3,194,1,BAE02,202210,20221018,UW,3,UW,0,NC,NC,83.6 51.5,Underway_2,18,0,3,1,NA,NA,NA,NA
UW2_GEM_03-1,0,3,Underway_20UW3,194,2,BAE01,202210,20221018,UW,3,UW,0,NC,NC,83.6 51.5,Underway_2,18,0,3,1,NA,NA,NA,NA
UW2_GEM_03-2,0,3,Underway_20UW3,194,3,BAE01,202210,20221018,UW,3,UW,0,NC,NC,83.6 51.5,Underway_2,18,0,3,1,NA,NA,NA,NA
UW2_Win_01-3,0,1,Underway_20UW1,192,2,BAE02,202210,NC,UW,3,UW,0,2000,1400 - 2000,NA,Underway_2,18,0,NA,NC,NA,NA,NA,NA
UW2_Win_02,0,2,Underway_20UW2,193,1,BAE01,202210,NC,UW,3,UW,0,2000,1400 - 2000,NA,Underway_2,18,0,NA,NC,NA,NA,NA,NA
