sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinus_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Pool,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,Ecological Notes,Processing Notes
001_Win_7_100m_01-1,0,0,0,0,1,2,2,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,
001_Win_7_100m_01-2,0,0,0,0,1,2,3,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,
001_Win_7_100m_02,0,0,0,0,2,3,1,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,
001_Win_7_100m_02-2,0,0,0,0,2,3,2,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,
001_Win_7_100m_02-3,0,0,0,0,2,3,3,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,
001_Win_7_100m_03,0,0,0,0,3,4,1,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,100,800,800 - 1000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,filter was dropped on the paper towel
001_Win_7_100m_03-2,0,0,0,0,3,4,2,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,100,800,800 - 1000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,
001_Win_7_100m_03-3,0,0,0,0,3,4,3,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,100,800,800 - 1000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,,
001_GEM_4_170m,0,0,0,0,1,9,3,BAE02,202210,20221013,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,80.7 59.9,2210RL_001,1,4,34.03382833,-120.9436683,,
001_GEM_4_170m-1,0,0,0,0,1,9,1,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,80.7 59.9,2210RL_001,1,4,34.03382833,-120.9436683,,
001_GEM_4_170m-2,0,0,0,0,1,9,2,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,80.7 59.9,2210RL_001,1,4,34.03382833,-120.9436683,,
001_GEM_2_515m,0,0,0,0,1,14,3,BAE02,202210,20221013,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,80.7 59.9,2210RL_001,1,2,34.03382833,-120.9436683,,
001_GEM_2_515m-1,0,0,0,0,1,14,1,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,80.7 59.9,2210RL_001,1,2,34.03382833,-120.9436683,,
001_GEM_2_515m-2,0,0,0,0,1,14,2,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,80.7 59.9,2210RL_001,1,2,34.03382833,-120.9436683,,
002_GEM_5_10m,0,0,0,0,1,15,1,BAE02,202210,20221013,DL,1,GEMCAP,1,CTD,1,10,900,800 - 1000,81.2 53.9,2210RL_002,2,5,34.14325333,-119.4080033,,
002_GEM_5_10m-1,0,0,0,0,1,15,2,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,10,900,800 - 1000,81.2 53.9,2210RL_002,2,5,34.14325333,-119.4080033,,
002_GEM_5_10m-2,0,0,0,0,1,15,3,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,10,900,800 - 1000,81.2 53.9,2210RL_002,2,5,34.14325333,-119.4080033,,
002_Win_6_10m_01,0,0,0,0,1,16,1,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_01-1,0,0,0,0,1,16,2,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_01-2,0,0,0,0,1,16,3,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_02,0,0,0,0,2,17,1,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_02-2,1,0,1,58601,2,17,2,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_02-3,0,1,1,0,2,17,3,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_03,0,0,0,0,3,18,1,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,10,1500,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_03-2,0,0,0,0,3,18,2,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,10,1500,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_Win_6_10m_03-3,0,0,0,0,3,18,3,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,10,1500,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,,
002_GEM_3_Chlamax_30m,0,0,0,0,1,19,1,BAE02,202210,20221013,DL,1,GEMCAP,1,CTD,1,30,1000,800 - 1000,81.2 53.9,2210RL_002,2,3,34.14325333,-119.4080033,,
002_GEM_3_Chlamax_30m-1,0,0,0,0,1,19,2,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,30,1000,800 - 1000,81.2 53.9,2210RL_002,2,3,34.14325333,-119.4080033,,
002_GEM_3_Chlamax_30m-2,0,0,0,0,1,19,3,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,30,1000,800 - 1000,81.2 53.9,2210RL_002,2,3,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_01,0,0,0,0,1,20,1,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,30,2000,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_01-1,0,0,0,0,1,20,2,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,30,2000,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_01-2,0,0,0,0,1,20,3,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,30,2000,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_02,0,0,0,0,2,21,1,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,30,2000,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_02-2,0,0,0,0,2,21,2,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,30,2000,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_02-3,0,0,0,0,2,21,3,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,30,2000,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_03,0,0,0,0,3,22,1,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,30,1400,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_03-2,0,0,0,0,3,22,2,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,30,1400,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_Win_4_Chlamax_30m_03-3,0,0,0,0,3,22,3,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,30,1400,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,,
002_GEM_1_90m,0,0,0,0,1,23,1,BAE02,202210,20221013,DL,1,GEMCAP,1,CTD,1,90,1000,800 - 1000,81.2 53.9,2210RL_002,2,1,34.14325333,-119.4080033,,
002_GEM_1_90m-1,0,0,0,0,1,23,2,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,90,1000,800 - 1000,81.2 53.9,2210RL_002,2,1,34.14325333,-119.4080033,,
002_GEM_1_90m-2,0,0,0,0,1,23,3,BAE01,202210,20221013,DL,1,GEMCAP,1,CTD,1,90,1000,800 - 1000,81.2 53.9,2210RL_002,2,1,34.14325333,-119.4080033,,
002_Win_2_90m_01,0,0,0,0,1,24,1,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,90,2000,1400 - 2000,81.2 53.9,2210RL_002,2,2,34.14325333,-119.4080033,,
002_Win_2_90m_01-1,1,0,1,15,1,24,2,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,90,2000,1400 - 2000,81.2 53.9,2210RL_002,2,2,34.14325333,-119.4080033,,
002_Win_2_90m_01-2,0,0,0,0,1,24,3,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,90,2000,1400 - 2000,81.2 53.9,2210RL_002,2,2,34.14325333,-119.4080033,,
002_Win_2_90m_03,0,0,0,0,2,25,1,BAE01,202210,20221013,DL,1,RREAS,2,CTD,1,90,1800,1400 - 2000,81.2 53.9,2210RL_002,2,2,34.14325333,-119.4080033,,
002_Win_2_90m_03-2,0,0,0,0,2,25,2,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,90,1800,1400 - 2000,81.2 53.9,2210RL_002,2,2,34.14325333,-119.4080033,,
002_Win_2_90m_03-3,0,0,0,0,2,25,3,BAE02,202210,20221013,DL,1,RREAS,2,CTD,1,90,1800,1400 - 2000,81.2 53.9,2210RL_002,2,2,34.14325333,-119.4080033,,
003_GEM_7_10m,0,0,0,0,1,30,1,BAE02,202210,20221014,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,82.7 46.1,2210RL_003,3,7,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_7_10m-1,0,0,0,0,1,30,2,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,82.7 46.1,2210RL_003,3,7,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_7_10m-2,1,0,1,395736,1,30,3,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,82.7 46.1,2210RL_003,3,7,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_01,1,0,1,8458,1,31,1,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_01-1,1,0,1,58834,1,31,2,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_01-2,1,0,1,41430,1,31,3,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_02,1,0,1,104858,2,32,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_02-3,1,0,1,60315,2,32,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_03,1,0,1,97145,3,33,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,1500,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_03-2,1,0,1,28021,3,33,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,1500,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_8_10m_03-3,1,0,1,170325,3,33,3,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,1500,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_5_Chlamax_38m,0,0,0,0,1,36,1,BAE02,202210,20221014,DL,1,GEMCAP,1,CTD,1,38,1000,800 - 1000,82.7 46.1,2210RL_003,3,5,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_5_Chlamax_38m-1,0,0,0,0,1,36,2,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,38,1000,800 - 1000,82.7 46.1,2210RL_003,3,5,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_5_Chlamax_38m-2,0,0,0,0,1,36,3,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,38,1000,800 - 1000,82.7 46.1,2210RL_003,3,5,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_01,1,0,1,2304,1,37,1,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_01-1,0,0,0,0,1,37,2,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_01-2,1,0,1,15299,1,37,3,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_02,0,0,0,0,2,38,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_02-2,0,0,0,0,2,38,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_02-3,0,0,0,0,2,38,3,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_03,0,0,0,0,3,39,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,38,1500,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_03-2,1,0,1,189,3,39,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,38,1500,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_6_Chlamax_38m_03-3,0,0,0,0,3,39,3,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,38,1500,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_3_100m,1,0,1,147,1,26,1,BAE02,202210,20221014,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,82.7 46.1,2210RL_003,3,3,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_3_100m-1,1,0,1,2229,1,26,2,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,82.7 46.1,2210RL_003,3,3,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_3_100m-2,1,0,1,8087,1,26,3,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,82.7 46.1,2210RL_003,3,3,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_01,1,0,1,84,1,27,1,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_01-1,1,0,1,3126,1,27,2,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_01-2,1,0,1,1417,1,27,3,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_02,0,0,0,0,2,28,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_02-2,1,0,1,29920,2,28,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_02-3,1,0,1,2693,2,28,3,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_03,1,0,1,17906,3,29,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_03-2,1,0,1,31270,3,29,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_Win_4_100m_03-3,1,0,1,11836,3,29,3,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_2_170m,0,0,0,0,1,34,1,BAE02,202210,20221014,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,82.7 46.1,2210RL_003,3,2,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_2_170m-1,0,0,0,0,1,34,2,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,82.7 46.1,2210RL_003,3,2,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_2_170m-2,0,0,0,0,1,34,3,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,82.7 46.1,2210RL_003,3,2,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_1_260m,0,0,0,0,1,35,1,BAE02,202210,20221014,DL,1,GEMCAP,1,CTD,1,260,1000,800 - 1000,82.7 46.1,2210RL_003,3,1,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_1_260m-1,0,0,0,0,1,35,2,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,260,1000,800 - 1000,82.7 46.1,2210RL_003,3,1,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
003_GEM_1_260m-2,0,0,0,0,1,35,3,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,260,1000,800 - 1000,82.7 46.1,2210RL_003,3,1,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,
016_GEM_5_5m,1,1,1,2972,1,188,1,BAE01,202210,20221018,DL,1,GEMCAP,1,CTD,1,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,33.81013333,-119.8715217,,
016_GEM_5_5m-2,1,0,1,2630,1,188,2,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,33.81013333,-119.8715217,,
016_GEM_5_5m-3,0,0,0,0,1,188,3,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m,0,0,0,0,1,186,1,BAE01,202210,20221018,DL,1,GEMCAP,1,CTD,1,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,4,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m-2,0,0,0,0,1,186,2,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,4,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m-3,0,0,0,0,1,186,3,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,4,33.81013333,-119.8715217,,
016_GEM_3_100m,0,0,0,0,1,184,1,BAE01,202210,20221018,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,3,33.81013333,-119.8715217,,
016_GEM_3_100m-2,0,0,0,0,1,184,2,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,3,33.81013333,-119.8715217,,
016_GEM_3_100m-3,0,0,0,0,1,184,3,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,3,33.81013333,-119.8715217,,
016_GEM_2_170m,0,0,0,0,1,185,1,BAE01,202210,20221018,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,2,33.81013333,-119.8715217,,
016_GEM_2_170m-2,0,0,0,0,1,185,2,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,2,33.81013333,-119.8715217,,
016_GEM_2_170m-3,0,0,0,0,1,185,3,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,2,33.81013333,-119.8715217,,
016_GEM_1_420m,0,0,0,0,1,187,1,BAE01,202210,20221018,DL,1,GEMCAP,1,CTD,1,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,1,33.81013333,-119.8715217,,
016_GEM_1_420m-2,0,0,0,0,1,187,2,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,1,33.81013333,-119.8715217,,
016_GEM_1_420m-3,0,0,0,0,1,187,3,BAE02,202210,20221018,DL,1,GEMCAP,1,CTD,1,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,1,33.81013333,-119.8715217,,
004_GEM_7_10m,0,0,0,0,1,40,1,BAE02,202210,20221014,DL,1,GEMCAP,1,CTD,1,10,900,800 - 1000,84.0 41.7,2210RL_004,4,7,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_GEM_7_10m-1,1,0,1,5184,1,40,2,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,10,900,800 - 1000,84.0 41.7,2210RL_004,4,7,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_GEM_7_10m-2,0,0,0,0,1,40,3,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,10,900,800 - 1000,84.0 41.7,2210RL_004,4,7,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_01,0,0,0,0,1,41,1,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_01-1,0,0,0,0,1,41,2,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_01-2,0,0,0,0,1,41,3,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_02,0,0,0,0,2,42,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_02-2,0,0,0,0,2,42,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_02-3,0,0,0,0,2,42,3,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_03,1,0,1,215492,3,43,1,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_03-2,0,0,0,0,3,43,2,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_8_10m_03-3,0,0,0,0,3,43,3,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,84.0 41.7,2210RL_004,4,8,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_GEM_5_Chlamax_17m,0,0,0,0,1,44,1,BAE02,202210,20221014,DL,1,GEMCAP,1,CTD,1,17,1000,800 - 1000,84.0 41.7,2210RL_004,4,5,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_GEM_5_Chlamax_17m-1,1,0,1,609,1,44,2,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,17,1000,800 - 1000,84.0 41.7,2210RL_004,4,5,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_GEM_5_Chlamax_17m-2,1,0,1,1421,1,44,3,BAE01,202210,20221014,DL,1,GEMCAP,1,CTD,1,17,1000,800 - 1000,84.0 41.7,2210RL_004,4,5,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_4_Chlamax_17m_01,0,0,0,0,1,45,1,BAE02,202210,20221014,DL,1,RREAS,2,CTD,1,17,2000,1400 - 2000,84.0 41.7,2210RL_004,4,4,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
004_Win_4_Chlamax_17m_01-1,0,0,0,0,1,45,2,BAE01,202210,20221014,DL,1,RREAS,2,CTD,1,17,2000,1400 - 2000,84.0 41.7,2210RL_004,4,4,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin",
