sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinidae_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,input,filtered,denoisedF,denoisedR,merged,nonchim,length_filter
007_Win_6_41m_03-2,0.0,0.0,0.0,0.0,3.0,93.0,2.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,41.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,6.0,35.02221167,-119.0820317,2155,1660,1727,1861,516,516,169
007_Win_6_41m_03-3,0.0,0.0,0.0,0.0,3.0,93.0,3.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,41.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,6.0,35.02221167,-119.0820317,495511,435926,466315,466208,367672,343335,57024
007_Win_8_10m_01,0.0,0.0,0.0,0.0,1.0,85.0,1.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,414016,370306,398336,397387,362076,348320,29601
007_Win_8_10m_01-1,0.0,0.0,0.0,0.0,1.0,85.0,2.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,189235,165967,179368,178986,165709,162405,17459
007_Win_8_10m_01-2,1.0,0.0,1.0,725.0,1.0,85.0,3.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,833069,732442,820280,818496,712247,685856,66478
007_Win_8_10m_02,0.0,0.0,0.0,0.0,2.0,86.0,1.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,322787,286353,323456,323225,187401,187254,104495
007_Win_8_10m_02-2,0.0,0.0,0.0,0.0,2.0,86.0,2.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,11738,10026,10594,10224,6995,6947,3468
007_Win_8_10m_02-3,0.0,0.0,0.0,0.0,2.0,86.0,3.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,10829,9538,12564,12542,7230,7230,4295
007_Win_8_10m_03,1.0,0.0,1.0,17107.0,3.0,87.0,1.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,154848,141341,146199,146173,138901,136691,28988
007_Win_8_10m_03-2,1.0,0.0,1.0,1863.0,3.0,87.0,2.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,144153,130921,140144,140055,109030,106399,6740
007_Win_8_10m_03-3,0.0,0.0,0.0,0.0,3.0,87.0,3.0,202210.0,20221015.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,76.7 51.0,2210RL_007,7.0,8.0,35.02221167,-119.0820317,527346,485988,513613,513411,335577,334238,79754
008_GEM_1_70m,0.0,0.0,0.0,0.0,1.0,96.0,1.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,70.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,1.0,35.08164,-119.2044617,472160,431780,545331,545001,410754,407060,73832
008_GEM_1_70m-1,0.0,0.0,0.0,0.0,1.0,96.0,2.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,70.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,1.0,35.08164,-119.2044617,90797,83357,86459,86796,76921,69679,6233
008_GEM_1_70m-2,0.0,0.0,0.0,0.0,1.0,96.0,3.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,70.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,1.0,35.08164,-119.2044617,732114,626943,689983,692499,499270,495310,186284
008_GEM_2_15m,0.0,0.0,0.0,0.0,1.0,94.0,1.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,15.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,2.0,35.08164,-119.2044617,387409,354025,417772,417364,333216,331899,21828
008_GEM_2_15m-1,0.0,0.0,0.0,0.0,1.0,94.0,2.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,15.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,2.0,35.08164,-119.2044617,2789,2346,2459,2388,1828,1828,691
008_GEM_2_15m-2,0.0,0.0,0.0,0.0,1.0,94.0,3.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,15.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,2.0,35.08164,-119.2044617,660741,533703,564553,563791,289258,283588,127161
008_GEM_3_5m,0.0,0.0,0.0,0.0,1.0,95.0,1.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,5.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,3.0,35.08164,-119.2044617,161,124,2,117,2,2,0
008_GEM_3_5m-1,0.0,0.0,0.0,0.0,1.0,95.0,2.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,5.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,3.0,35.08164,-119.2044617,169735,118054,118897,118832,1352,1292,1223
008_GEM_3_5m-2,0.0,0.0,0.0,0.0,1.0,95.0,3.0,202210.0,20221015.0,DL,1.0,GEMCAP,1.0,CTD,1.0,5.0,1000.0,800 - 1000,76.7 49.0,2210RL_008,8.0,3.0,35.08164,-119.2044617,29109,23027,24448,24365,8060,8060,0
009_GEM_1_515m,0.0,0.0,0.0,0.0,1.0,110.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,1.0,35.30843167,-120.0413667,321450,293559,334111,333349,301692,294142,37546
009_GEM_1_515m-1,0.0,0.0,0.0,0.0,1.0,110.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,1.0,35.30843167,-120.0413667,234835,212831,233273,232948,168054,150776,41672
009_GEM_1_515m-2,0.0,0.0,0.0,0.0,1.0,110.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,1.0,35.30843167,-120.0413667,765090,681219,722424,721887,510453,493743,205543
009_GEM_2_170m,0.0,0.0,0.0,0.0,1.0,105.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,2.0,35.30843167,-120.0413667,687118,624496,642363,641761,612879,554990,144503
009_GEM_2_170m-1,0.0,0.0,0.0,0.0,1.0,105.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,2.0,35.30843167,-120.0413667,7740,7017,7066,7013,5644,5151,897
009_GEM_2_170m-2,0.0,0.0,0.0,0.0,1.0,105.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,2.0,35.30843167,-120.0413667,1023565,919653,959137,958065,832822,631823,132701
009_GEM_3_100m,0.0,0.0,0.0,0.0,1.0,97.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,3.0,35.30843167,-120.0413667,508116,447125,507677,506806,378891,374672,113876
009_GEM_3_100m-1,0.0,0.0,0.0,0.0,1.0,97.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,3.0,35.30843167,-120.0413667,1116500,981988,1350363,1349996,798273,618810,272093
009_GEM_3_100m-2,0.0,0.0,0.0,0.0,1.0,97.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,3.0,35.30843167,-120.0413667,770328,682231,724182,724101,459534,451759,108960
009_GEM_5_Chlamax_20m,0.0,0.0,0.0,0.0,1.0,106.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,20.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,5.0,35.30843167,-120.0413667,251176,213840,315576,314965,158288,156742,11567
009_GEM_5_Chlamax_20m-1,0.0,0.0,0.0,0.0,1.0,106.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,20.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,5.0,35.30843167,-120.0413667,308201,262044,283245,282661,150136,147105,61579
009_GEM_5_Chlamax_20m-2,0.0,0.0,0.0,0.0,1.0,106.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,20.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,5.0,35.30843167,-120.0413667,279348,212352,281848,281791,155540,146453,73470
009_GEM_7_10m,0.0,0.0,0.0,0.0,1.0,101.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,7.0,35.30843167,-120.0413667,5558,4967,5654,5594,5083,5083,901
009_GEM_7_10m-1,0.0,0.0,0.0,0.0,1.0,101.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,7.0,35.30843167,-120.0413667,304128,271643,318420,318873,256690,252122,26262
009_GEM_7_10m-2,0.0,0.0,0.0,0.0,1.0,101.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 60.0,2210RL_009,9.0,7.0,35.30843167,-120.0413667,400093,357776,406897,406170,185204,184139,53268
009_Win_4_100m_01,0.0,0.0,0.0,0.0,1.0,98.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,1479,1337,1314,1230,827,825,91
009_Win_4_100m_01-1,0.0,0.0,0.0,0.0,1.0,98.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,28480,25082,30013,28958,19642,19522,2164
009_Win_4_100m_01-2,0.0,0.0,0.0,0.0,1.0,98.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,706118,607274,654729,653914,451854,422125,52036
009_Win_4_100m_02,0.0,0.0,0.0,0.0,2.0,99.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,279073,233226,253035,253006,184925,183406,35919
009_Win_4_100m_02-2,0.0,0.0,0.0,0.0,2.0,99.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,488776,438816,446996,446745,410431,409700,1949
009_Win_4_100m_02-3,0.0,0.0,0.0,0.0,2.0,99.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,358930,289160,293538,293508,287488,287396,38348
009_Win_4_100m_03,0.0,0.0,0.0,0.0,3.0,100.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,401409,336849,352847,352738,249055,248403,7349
009_Win_4_100m_03-2,0.0,0.0,0.0,0.0,3.0,100.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,76651,67568,74341,74143,49987,48537,3719
009_Win_4_100m_03-3,0.0,0.0,0.0,0.0,3.0,100.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,4.0,35.30843167,-120.0413667,14127,11373,12240,12225,6518,6423,3611
009_Win_6_Chlamax_20m_01,0.0,0.0,0.0,0.0,1.0,107.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,209967,189045,195925,198931,180486,165853,17605
009_Win_6_Chlamax_20m_01-1,0.0,0.0,0.0,0.0,1.0,107.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,978559,891414,976514,975760,823077,797022,208899
009_Win_6_Chlamax_20m_01-2,0.0,0.0,0.0,0.0,1.0,107.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,511118,457962,524235,524200,450192,442498,111801
009_Win_6_Chlamax_20m_02,0.0,0.0,0.0,0.0,2.0,108.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,179674,158561,175485,174558,90166,89888,11972
009_Win_6_Chlamax_20m_02-2,0.0,0.0,0.0,0.0,2.0,108.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,41412,36445,36975,37338,35683,35683,13196
009_Win_6_Chlamax_20m_02-3,0.0,0.0,0.0,0.0,2.0,108.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,190196,172913,255087,254977,215684,215199,40688
009_Win_6_Chlamax_20m_03,0.0,0.0,0.0,0.0,3.0,109.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,115486,101392,102836,102819,50310,50267,6722
009_Win_6_Chlamax_20m_03-2,0.0,0.0,0.0,0.0,3.0,109.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,47148,42289,44971,44843,33419,33115,15926
009_Win_6_Chlamax_20m_03-3,0.0,0.0,0.0,0.0,3.0,109.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,6.0,35.30843167,-120.0413667,305200,246191,273225,271849,233465,233390,55162
009_Win_8_10m_01,0.0,0.0,0.0,0.0,1.0,102.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,273376,242835,253901,251829,233222,216967,30466
009_Win_8_10m_01-1,0.0,0.0,0.0,0.0,1.0,102.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,3546,3160,3109,3035,2702,2593,888
009_Win_8_10m_01-2,0.0,0.0,0.0,0.0,1.0,102.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,715182,637547,674635,673603,605842,578701,101470
009_Win_8_10m_02,0.0,0.0,0.0,0.0,2.0,103.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,371275,341858,359597,359240,300872,300622,203474
009_Win_8_10m_02-2,0.0,0.0,0.0,0.0,2.0,103.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,392359,350601,390662,387307,312163,309286,133240
009_Win_8_10m_02-3,0.0,1.0,1.0,0.0,2.0,103.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,523290,482920,492513,492439,456848,440420,194190
009_Win_8_10m_03,0.0,0.0,0.0,0.0,3.0,104.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,374461,348238,416929,416828,345645,342647,309096
009_Win_8_10m_03-2,0.0,0.0,0.0,0.0,3.0,104.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,223798,206315,212708,212653,143021,142633,21311
009_Win_8_10m_03-3,0.0,0.0,0.0,0.0,3.0,104.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 60.0,2210RL_009,9.0,8.0,35.30843167,-120.0413667,413449,379978,401686,401380,180085,179391,26086
010_GEM_1_515m,0.0,0.0,0.0,0.0,1.0,125.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,1.0,35.48039167,-120.38518,116206,103435,108679,108068,86929,81669,21400
010_GEM_1_515m-2,0.0,0.0,0.0,0.0,1.0,125.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,1.0,35.48039167,-120.38518,627932,555107,581661,581460,489981,305698,106803
010_GEM_1_515m-3,0.0,0.0,0.0,0.0,1.0,125.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,1.0,35.48039167,-120.38518,416708,368451,386698,386431,331501,301360,154402
010_GEM_2_170m,0.0,0.0,0.0,0.0,1.0,119.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,2.0,35.48039167,-120.38518,3470,3067,3111,3079,2413,2408,575
010_GEM_2_170m-2,0.0,0.0,0.0,0.0,1.0,119.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,2.0,35.48039167,-120.38518,176965,151290,158775,153505,113280,91285,46731
010_GEM_2_170m-3,0.0,0.0,0.0,0.0,1.0,119.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,2.0,35.48039167,-120.38518,330009,288850,341851,340052,200184,199253,72281
010_GEM_3_100m,0.0,0.0,0.0,0.0,1.0,111.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,3.0,35.48039167,-120.38518,280747,259744,264147,264365,252438,252434,223188
010_GEM_3_100m-2,0.0,0.0,0.0,0.0,1.0,111.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,3.0,35.48039167,-120.38518,176134,141744,141971,141852,775,775,146
010_GEM_3_100m-3,0.0,0.0,0.0,0.0,1.0,111.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,3.0,35.48039167,-120.38518,92795,82080,82446,82410,62718,62245,13766
010_GEM_5_Chlamax_17m,0.0,0.0,0.0,0.0,1.0,120.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,5.0,35.48039167,-120.38518,43562,35089,35863,35867,35444,35444,2
010_GEM_5_Chlamax_17m-3,0.0,0.0,0.0,0.0,1.0,121.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,5.0,35.48039167,-120.38518,969,856,855,817,0,0,0
010_GEM_7_10m,0.0,0.0,0.0,0.0,1.0,115.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,7.0,35.48039167,-120.38518,37720,34189,44452,44445,28948,28948,0
010_GEM_7_10m-2,0.0,0.0,0.0,0.0,1.0,115.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,7.0,35.48039167,-120.38518,38879,31751,35781,35449,11180,9316,0
010_GEM_7_10m-3,0.0,0.0,0.0,0.0,1.0,115.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,7.0,35.48039167,-120.38518,30012,27994,28419,28441,27408,27408,25
010_Win_4_100m_01,0.0,0.0,0.0,0.0,1.0,112.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,969152,856353,995582,994245,894643,858532,173347
010_Win_4_100m_01-1,0.0,0.0,0.0,0.0,1.0,112.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,690477,620373,729324,729028,627652,572348,177493
010_Win_4_100m_01-2,0.0,0.0,0.0,0.0,1.0,112.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,937088,830265,868373,869568,633400,622711,95699
010_Win_4_100m_02,0.0,0.0,0.0,0.0,2.0,113.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,392400,309920,380009,379967,182758,182750,85232
010_Win_4_100m_02-2,0.0,0.0,0.0,0.0,2.0,113.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,17764,15379,15679,15699,10557,10386,6187
010_Win_4_100m_02-3,0.0,0.0,0.0,0.0,2.0,113.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,506788,466044,472717,472599,297669,297552,239562
010_Win_4_100m_03,0.0,0.0,0.0,0.0,3.0,114.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,1500.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,177284,151374,212783,212852,202435,202154,167257
010_Win_4_100m_03-2,0.0,0.0,0.0,0.0,3.0,114.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,1500.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,126625,114805,115850,115798,101120,100849,36664
010_Win_4_100m_03-3,0.0,0.0,0.0,0.0,3.0,114.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,1500.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,4.0,35.48039167,-120.38518,196019,156301,164727,164839,65661,65427,18039
010_Win_6_Chlamax_17m_01,0.0,0.0,0.0,0.0,1.0,122.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,548608,506086,530634,528457,505134,463597,84958
010_Win_6_Chlamax_17m_01-1,0.0,0.0,0.0,0.0,1.0,122.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,9932,8886,9214,8825,8122,7958,1387
010_Win_6_Chlamax_17m_01-2,0.0,0.0,0.0,0.0,1.0,122.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,689054,614028,676195,674874,629865,606612,100606
010_Win_6_Chlamax_17m_02,0.0,0.0,0.0,0.0,2.0,123.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,200904,160437,171528,171385,168515,168274,64191
010_Win_6_Chlamax_17m_02-2,0.0,0.0,0.0,0.0,2.0,123.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,37198,34524,36275,35418,33518,33421,8346
010_Win_6_Chlamax_17m_02-3,0.0,0.0,0.0,0.0,2.0,123.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,340309,246872,308581,308689,293360,291253,156473
